,search_terms,term_1,term_2,title,authors,year,venue,type,key,url,ee,pages,volume,number,publisher,isbn,doi
3988,Databases Maintenance,Databases,Maintenance,Efficient View Maintenance for Enterprise Applications in Columnar In-Memory Databases.,"['Stephan Müller 0001', 'Lars Butzmann', 'Kai Hoewelmeyer', 'Stefan Klauck', 'Hasso Plattner']",2013,EDOC,Conference and Workshop Papers,conf/edoc/MullerBHKP13,https://dblp.org/rec/conf/edoc/MullerBHKP13,https://doi.org/10.1109/EDOC.2013.35,249-258,,,,,10.1109/EDOC.2013.35
3989,Databases Maintenance,Databases,Maintenance,An Example of Industrial System Databases Security Assurance During the Maintenance Stage.,['Artur Baybulatov'],2013,MIM,Conference and Workshop Papers,conf/mim/Baybulatov13,https://dblp.org/rec/conf/mim/Baybulatov13,https://doi.org/10.3182/20130619-3-RU-3018.00579,1091-1095,,,,,10.3182/20130619-3-RU-3018.00579
3990,Databases Maintenance,Databases,Maintenance,Maintenance of Pre-large FUSP Trees in Dynamic Databases.,"['Chun-Wei Lin 0001', 'Tzung-Pei Hong', 'Hong-Yu Lee', 'Shyue-Liang Wang']",2011,IBICA,Conference and Workshop Papers,conf/ibica/LinHLW11,https://dblp.org/rec/conf/ibica/LinHLW11,https://doi.org/10.1109/IBICA.2011.54,199-202,,,,,10.1109/IBICA.2011.54
4053,Databases Decay,Databases,Decay,A blockchain datastore for scalable IoT workloads using data decaying.,"['Panagiotis Drakatos', 'Constantinos Costa', 'Andreas Konstantinidis 0002', 'Panos K. Chrysanthis', 'Demetrios Zeinalipour-Yazti']",2024,Distributed Parallel Databases,Journal Articles,journals/dpd/DrakatosCKCZ24,https://dblp.org/rec/journals/dpd/DrakatosCKCZ24,https://doi.org/10.1007/s10619-024-07441-9,403-445,42,3,,,10.1007/S10619-024-07441-9
4055,Databases Co-Evolution,Databases,Co-Evolution,AYbRAH: a curated ortholog database for yeasts and fungi spanning 600 million years of evolution.,"['Kevin Correia', 'Shi M. Yu', 'Radhakrishnan Mahadevan']",2019,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/CorreiaYM19,https://dblp.org/rec/journals/biodb/CorreiaYM19,https://doi.org/10.1093/database/baz022,baz022,2019,,,,10.1093/DATABASE/BAZ022
4056,Databases Co-Evolution,Databases,Co-Evolution,The Price of Evolution in Temporal Databases.,"['Carlo Combi', 'Romeo Rizzi', 'Pietro Sala']",2015,TIME,Conference and Workshop Papers,conf/time/CombiRS15,https://dblp.org/rec/conf/time/CombiRS15,https://doi.org/10.1109/TIME.2015.24,47-58,,,,,10.1109/TIME.2015.24
4061,Databases History,Databases,History,"Proceedings of the Doctoral Symposium on Research on Online Databases in History co-located with 3rd Data for History Workshop, RODBH 2019, Leipzig, Germany, April 4-5, 2019.","['Thomas Riechert', 'Francesco Beretta', 'George Bruseker']",2020,RODBH,Editorship,conf/rodbh/2019,https://dblp.org/rec/conf/rodbh/2019,https://ceur-ws.org/Vol-2532,,2532,,CEUR-WS.org,,
4062,Databases History,Databases,History,Logic and Databases: A History of Deductive Databases.,"['Jack Minker', 'Dietmar Seipel', 'Carlo Zaniolo']",2014,Computational Logic,Reference Works,series/hhl/MinkerSZ14,https://dblp.org/rec/series/hhl/MinkerSZ14,https://doi.org/10.1016/B978-0-444-51624-4.50013-7,571-627,,,,,10.1016/B978-0-444-51624-4.50013-7
4063,Databases History,Databases,History,"From manuscript inventories to data: Artificial intelligence and databases, a new chapter for the history of science at &quot;G. Marconi&quot; Central Library of the CNR.","['Sara Santorsa', 'Monia Bartolucci', 'Emanuela Cilione', 'Isabella Florio', 'Giorgia Migliorelli', 'Maria Adelaide Ranchino', 'Luca Tiberi']",2025,Digit. Appl. Archaeol. Cult. Heritage,Journal Articles,journals/daach/SantorsaBCFMRT25,https://dblp.org/rec/journals/daach/SantorsaBCFMRT25,https://doi.org/10.1016/j.daach.2025.e00459,459,39,,,,10.1016/J.DAACH.2025.E00459
4064,Databases History,Databases,History,Searching chemical databases in the pre-history of cheminformatics.,['Peter Willett 0002'],2024,J. Cheminformatics,Journal Articles,journals/jcheminf/Willett24,https://dblp.org/rec/journals/jcheminf/Willett24,https://doi.org/10.1186/s13321-024-00919-9,120,16,1,,,10.1186/S13321-024-00919-9
4065,Databases History,Databases,History,Preproject &apos;Swiss Virtual Natural History Collection&apos;.,"['Ana Petrus', 'Tobias Wildi', 'Stefanie Müller 0008']",2023,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/PetrusWM23,https://dblp.org/rec/journals/biodb/PetrusWM23,https://doi.org/10.1093/database/baad072,,2023,,,,10.1093/DATABASE/BAAD072
4066,Databases History,Databases,History,Unknowable Facts and Digital Databases: Reflections on the Women Film Pioneers Project and Women in Film History.,['Sarah-Mai Dang'],2020,Digit. Humanit. Q.,Journal Articles,journals/dhq/Dang20,https://dblp.org/rec/journals/dhq/Dang20,http://www.digitalhumanities.org/dhq/vol/14/4/000528/000528.html,,14,4,,,
4067,Databases History,Databases,History,The Natural History Museum Data Portal.,"['Ben Scott', 'Edward Baker', 'Matt Woodburn', 'Sarah Vincent', 'Helen Hardy', 'Vincent S. Smith']",2019,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/ScottBWSHS19,https://dblp.org/rec/journals/biodb/ScottBWSHS19,https://doi.org/10.1093/database/baz038,baz038,2019,,,,10.1093/DATABASE/BAZ038
4068,Databases History,Databases,History,Doctoral Symposium on Research on Online Databases in History (RODBH 2019).,"['Thomas Riechert', 'Francesco Beretta', 'George Bruseker', 'Edgard Marx', 'Jennifer Blanke', 'Vincent Alamercery', 'Tracy Hoffmann', 'Natanael Arndt']",2019,RODBH,Conference and Workshop Papers,conf/rodbh/RiechertBBMBAHA19,https://dblp.org/rec/conf/rodbh/RiechertBBMBAHA19,https://ceur-ws.org/Vol-2532/introduction.pdf,1-6,,,,,
4069,Databases History,Databases,History,Supporting the long-term curation and migration of natural history museum collections databases.,"['Andrea K. Thomer', 'Nicholas M. Weber', 'Michael B. Twidale']",2018,ASIST,Conference and Workshop Papers,conf/asist/ThomerWT18,https://dblp.org/rec/conf/asist/ThomerWT18,https://doi.org/10.1002/pra2.2018.14505501055,504-513,,,,,10.1002/PRA2.2018.14505501055
4070,Databases History,Databases,History,History in Temporal Databases.,"['Christian S. Jensen', 'Richard T. Snodgrass']",2018,Encyclopedia of Database Systems,Reference Works,reference/db/JensenS18g,https://dblp.org/rec/reference/db/JensenS18g,https://doi.org/10.1007/978-1-4614-8265-9_1415,,,,,,10.1007/978-1-4614-8265-9_1415
4071,Databases History,Databases,History,The collaboration network of the Brazilian Symposium on Databases - 30 editions of history.,"['Lucas Henrique C. Lima', 'Gustavo Penha', 'Laís Mota de Alencar Rocha', 'Mirella M. Moro', 'Ana Paula Couto da Silva', 'Alberto H. F. Laender', 'José Palazzo M. de Oliveira']",2017,J. Braz. Comput. Soc.,Journal Articles,journals/jbcs/LimaPRMSLO17,https://dblp.org/rec/journals/jbcs/LimaPRMSLO17,https://doi.org/10.1186/s13173-017-0059-6,10:1-10:16,23,1,,,10.1186/S13173-017-0059-6
4072,Databases History,Databases,History,Quantifying &quot;Pillarization&quot;: Extracting Political History from Large Databases of Digitized Media Collections.,"['E. G. Patrick Bos', 'Huub Wijfjes', 'Maaike Piscaer', 'Gerrit Voerman']",2016,HistoInformatics@DH,Conference and Workshop Papers,conf/dihu/BosWPV16,https://dblp.org/rec/conf/dihu/BosWPV16,https://ceur-ws.org/Vol-1632/paper_8.pdf,57-66,,,,,
4073,Databases History,Databases,History,Databases for Quantitative History.,['Luke Kirwan'],2013,DHLU,Conference and Workshop Papers,conf/dhlu/Kirwan13,https://dblp.org/rec/conf/dhlu/Kirwan13,https://ceur-ws.org/Vol-1681/Kirwan_Quantitative_History.pdf,,,,,,
4074,Databases History,Databases,History,Representing history in graph-oriented NoSQL databases: A versioning system.,"['Arnaud Castelltort', 'Anne Laurent']",2013,ICDIM,Conference and Workshop Papers,conf/icdim/CastelltortL13,https://dblp.org/rec/conf/icdim/CastelltortL13,https://doi.org/10.1109/ICDIM.2013.6694022,228-234,,,,,10.1109/ICDIM.2013.6694022
4075,Databases History,Databases,History,Implementation of execution history in non-relational databases for feedback-guided job modeling.,"['Sushan Chakraborty', 'Madhulina Sarkar', 'Nandini Mukherjee']",2012,CUBE,Conference and Workshop Papers,conf/cube/ChakrabortySM12,https://dblp.org/rec/conf/cube/ChakrabortySM12,https://doi.org/10.1145/2381716.2381806,476-482,,,,,10.1145/2381716.2381806
4076,Databases History,Databases,History,"Prosopographical Databases, Text-Mining, GIS and System Interoperability for Chinese History and Literature.","['Peter K. Bol', 'Jieh Hsiang', 'Grace Fong']",2012,DH,Conference and Workshop Papers,conf/dihu/BolHF12,https://dblp.org/rec/conf/dihu/BolHF12,http://www.dh2012.uni-hamburg.de/conference/programme/abstracts/prosopographical-databases-text-mining-gis-and-system-interoperability-for-chinese-history-and-literature.1.html,43-51,,,,,
4100,Databases Migration,Databases,Migration,Self-adapting data migration in the context of schema evolution in NoSQL databases.,"['Andrea Hillenbrand', 'Uta Störl', 'Shamil Nabiyev', 'Meike Klettke']",2022,Distributed Parallel Databases,Journal Articles,journals/dpd/HillenbrandSNK22,https://dblp.org/rec/journals/dpd/HillenbrandSNK22,https://doi.org/10.1007/s10619-021-07334-1,5-25,40,1,,,10.1007/S10619-021-07334-1
4101,Databases Migration,Databases,Migration,Managing Schema Migration in NoSQL Databases: Advisor Heuristics vs. Self-adaptive Schema Migration Strategies.,"['Andrea Hillenbrand', 'Uta Störl']",2022,MODELSWARD,Conference and Workshop Papers,conf/modelsward/HillenbrandS22a,https://dblp.org/rec/conf/modelsward/HillenbrandS22a,https://doi.org/10.1007/978-3-031-38821-7_11,230-253,,,,,10.1007/978-3-031-38821-7_11
4102,Databases Migration,Databases,Migration,Data Evolution and Migration Strategies for NoSQL Databases (Datenevolutions- und Migrationsstrategien in NoSQL-Datenbanken).,['Mark Lukas Möller'],2018,Grundlagen von Datenbanken,Conference and Workshop Papers,conf/gvd/Moller18,https://dblp.org/rec/conf/gvd/Moller18,https://ceur-ws.org/Vol-2126/paper2.pdf,16-22,,,,,
4103,Databases Migration,Databases,Migration,"Framework for a complete migration of relational databases to other types of databases(object oriented OO, object-relational OR, XML).","['Alae El Alami', 'Mohamed Bahaj']",2016,AICCSA,Conference and Workshop Papers,conf/aiccsa/AlamiB16,https://dblp.org/rec/conf/aiccsa/AlamiB16,https://doi.org/10.1109/AICCSA.2016.7945763,1-7,,,,,10.1109/AICCSA.2016.7945763
4104,Databases Migration,Databases,Migration,Mid-model Design Used in Model Transition and Data Migration between Relational Databases and NoSQL Databases.,"['Dongzhao Liang', 'Yunzhen Lin', 'Guiguang Ding']",2015,SmartCity,Conference and Workshop Papers,conf/smartcity/LiangLD15,https://dblp.org/rec/conf/smartcity/LiangLD15,https://doi.org/10.1109/SmartCity.2015.177,866-869,,,,,10.1109/SMARTCITY.2015.177
4107,Databases Migration,Databases,Migration,Aion: Live Migration for In-Memory Databases with Zero Downtime and Reduced Redundant Data Transfer.,"['Huijie Cao', 'Chenfeng Huang', 'Shengchi Liu', 'Huiqi Hu', 'Minghao Zhao 0001', 'Xuan Zhou 0001', 'Yaofeng Tu', 'Weining Qian']",2025,Data Sci. Eng.,Journal Articles,journals/dase/CaoHLHZZTQ25,https://dblp.org/rec/journals/dase/CaoHLHZZTQ25,https://doi.org/10.1007/s41019-024-00276-5,212-229,10,2,,,10.1007/S41019-024-00276-5
4108,Databases Migration,Databases,Migration,SLSM: An Efficient Strategy for Lazy Schema Migration on Shared-Nothing Databases.,"['Zhilin Zeng', 'Hui Li', 'Xiyue Gao', 'Hui Zhang', 'Huiquan Zhang', 'Jiangtao Cui']",2024,DASFAA,Conference and Workshop Papers,conf/dasfaa/ZengLGZZC24,https://dblp.org/rec/conf/dasfaa/ZengLGZZC24,https://doi.org/10.1007/978-981-97-5552-3_24,357-367,,,,,10.1007/978-981-97-5552-3_24
4109,Databases Migration,Databases,Migration,SLSM : An Efficient Strategy for Lazy Schema Migration on Shared-Nothing Databases.,"['Zhilin Zeng', 'Hui Li', 'Xiyue Gao', 'Hui Zhang', 'Huiquan Zhang', 'Jiangtao Cui']",2024,CoRR,Informal and Other Publications,journals/corr/abs-2404-03929,https://dblp.org/rec/journals/corr/abs-2404-03929,https://doi.org/10.48550/arXiv.2404.03929,,abs/2404.03929,,,,10.48550/ARXIV.2404.03929
4110,Databases Migration,Databases,Migration,An Efficient Schema Transformation Technique for Data Migration from Relational to Column-Oriented Databases.,"['Norwini Zaidi', 'Iskandar Ishak', 'Fatimah Sidi', 'Lilly Suriani Affendey']",2022,Comput. Syst. Sci. Eng.,Journal Articles,journals/csse/ZaidiISA22,https://dblp.org/rec/journals/csse/ZaidiISA22,https://doi.org/10.32604/csse.2022.021969,1175-1188,43,3,,,10.32604/CSSE.2022.021969
4111,Databases Migration,Databases,Migration,Virtual machines pre-copy live migration cost modeling and prediction: a survey.,"['Mohamed Esam Elsaid', 'Hazem M. Abbas', 'Christoph Meinel']",2022,Distributed Parallel Databases,Journal Articles,journals/dpd/ElsaidAM22,https://dblp.org/rec/journals/dpd/ElsaidAM22,https://doi.org/10.1007/s10619-021-07387-2,441-474,40,2-3,,,10.1007/S10619-021-07387-2
4112,Databases Migration,Databases,Migration,Automated Curation of Variational Data in NoSQL Databases through Metric-driven Self-adaptive Migration Strategies.,"['Andrea Hillenbrand', 'Uta Störl']",2022,MODELSWARD,Conference and Workshop Papers,conf/modelsward/HillenbrandS22,https://dblp.org/rec/conf/modelsward/HillenbrandS22,https://doi.org/10.5220/0010891300003119,279-286,,,,,10.5220/0010891300003119
4113,Databases Migration,Databases,Migration,Remus: Efficient Live Migration for Distributed Databases with Snapshot Isolation.,"['Junbin Kang', 'Le Cai', 'Feifei Li 0001', 'Xingxuan Zhou', 'Wei Cao 0006', 'Songlu Cai', 'Daming Shao']",2022,SIGMOD Conference,Conference and Workshop Papers,conf/sigmod/KangC0Z0CS22,https://dblp.org/rec/conf/sigmod/KangC0Z0CS22,https://doi.org/10.1145/3514221.3526047,2232-2245,,,,,10.1145/3514221.3526047
4114,Databases Migration,Databases,Migration,Data Migration in Graph-oriented Databases.,"['Soumaya Boukettaya', 'Ahlem Nabli', 'Faïez Gargouri']",2020,Res. Comput. Sci.,Journal Articles,journals/rcs/BoukettayaNG20,https://dblp.org/rec/journals/rcs/BoukettayaNG20,https://rcs.cic.ipn.mx/2020_149_10/Data%20Migration%20in%20Graph-oriented%20Databases.pdf,317-336,149,10,,,
4115,Databases Migration,Databases,Migration,Towards Self-Adapting Data Migration in the Context of Schema Evolution in NoSQL Databases.,"['Andrea Hillenbrand', 'Uta Störl', 'Maksym Levchenko', 'Shamil Nabiyev', 'Meike Klettke']",2020,ICDE Workshops,Conference and Workshop Papers,conf/icde/HillenbrandSLNK20,https://dblp.org/rec/conf/icde/HillenbrandSLNK20,https://doi.org/10.1109/ICDEW49219.2020.00013,133-138,,,,,10.1109/ICDEW49219.2020.00013
4116,Databases Migration,Databases,Migration,An effective biomedical data migration tool from resource description framework to JSON.,"['Jian Liu 0028', 'Mo Yang', 'Lei Zhang', 'Weijun Zhou']",2019,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/LiuYZZ19,https://dblp.org/rec/journals/biodb/LiuYZZ19,https://doi.org/10.1093/database/baz088,baz088,2019,,,,10.1093/DATABASE/BAZ088
4117,Databases Migration,Databases,Migration,Supporting the long-term curation and migration of natural history museum collections databases.,"['Andrea K. Thomer', 'Nicholas M. Weber', 'Michael B. Twidale']",2018,ASIST,Conference and Workshop Papers,conf/asist/ThomerWT18,https://dblp.org/rec/conf/asist/ThomerWT18,https://doi.org/10.1002/pra2.2018.14505501055,504-513,,,,,10.1002/PRA2.2018.14505501055
4118,Databases Migration,Databases,Migration,Evaluating cloud migration options for relational databases.,['Martyn Ellison'],2017,,Books and Theses,phd/ethos/Ellison17,https://dblp.org/rec/phd/ethos/Ellison17,https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.745729,,,,,,
4119,Databases Migration,Databases,Migration,Data migration across heterogeneous NoSQL databases in a big data context.,['Marco Scavuzzo'],2017,,Books and Theses,phd/it/Scavuzzo17,https://dblp.org/rec/phd/it/Scavuzzo17,https://hdl.handle.net/10589/135784,,,,,,
4120,Databases Migration,Databases,Migration,Migration of a relational databases to NoSQL: The way forward.,"['Alae El Alami', 'Mohamed Bahaj']",2016,ICMCS,Conference and Workshop Papers,conf/icmcs2/AlamiB16,https://dblp.org/rec/conf/icmcs2/AlamiB16,https://doi.org/10.1109/ICMCS.2016.7905665,18-23,,,,,10.1109/ICMCS.2016.7905665
4121,Databases Migration,Databases,Migration,Providing big data applications with fault-tolerant data migration across heterogeneous NoSQL databases.,"['Marco Scavuzzo', 'Damian A. Tamburri', 'Elisabetta Di Nitto']",2016,BIGDSE@ICSE,Conference and Workshop Papers,conf/icse/ScavuzzoTN16,https://dblp.org/rec/conf/icse/ScavuzzoTN16,https://doi.org/10.1145/2896825.2896831,26-32,,,,,10.1145/2896825.2896831
4122,Databases Migration,Databases,Migration,Data Migration Model and Algorithm between Heterogeneous Databases based on Web Service.,"['Guowei Wang', 'Zongpu Jia', 'Manjun Xue']",2014,J. Networks,Journal Articles,journals/jnw/WangJX14,https://dblp.org/rec/journals/jnw/WangJX14,https://doi.org/10.4304/jnw.9.11.3127-3134,3127-3134,9,11,,,10.4304/JNW.9.11.3127-3134
4123,Databases Migration,Databases,Migration,Data State Description for the Migration to Activity-Centric Business Process Model Maintaining Legacy Databases.,"['María Teresa Gómez-López', 'Diana Borrego', 'Rafael M. Gasca']",2014,BIS,Conference and Workshop Papers,conf/bis/LopezBG14,https://dblp.org/rec/conf/bis/LopezBG14,https://doi.org/10.1007/978-3-319-06695-0_8,86-97,,,,,10.1007/978-3-319-06695-0_8
4124,Databases Migration,Databases,Migration,Interoperable Data Migration between NoSQL Columnar Databases.,"['Marco Scavuzzo', 'Elisabetta Di Nitto', 'Stefano Ceri']",2014,EDOC Workshops,Conference and Workshop Papers,conf/edoc/ScavuzzoNC14,https://dblp.org/rec/conf/edoc/ScavuzzoNC14,https://doi.org/10.1109/EDOCW.2014.32,154-162,,,,,10.1109/EDOCW.2014.32
4125,Databases Migration,Databases,Migration,&quot;Cut me some slack&quot;: latency-aware live migration for databases.,"['Sean Kenneth Barker', 'Yun Chi', 'Hyun Jin Moon', 'Hakan Hacigümüs', 'Prashant J. Shenoy']",2012,EDBT,Conference and Workshop Papers,conf/edbt/BarkerCMHS12,https://dblp.org/rec/conf/edbt/BarkerCMHS12,https://doi.org/10.1145/2247596.2247647,432-443,,,,,10.1145/2247596.2247647
4126,Databases Migration,Databases,Migration,ORM Logic-Based English (OLE) and the ORM ReDesigner Tool: Fact-Based Reengineering and Migration of Relational Databases.,['Herman Balsters'],2012,OTM Workshops,Conference and Workshop Papers,conf/otm/Balsters12,https://dblp.org/rec/conf/otm/Balsters12,https://doi.org/10.1007/978-3-642-33618-8_50,358-367,,,,,10.1007/978-3-642-33618-8_50
4127,Databases Migration,Databases,Migration,Albatross: Lightweight Elasticity in Shared Storage Databases for the Cloud using Live Data Migration.,"['Sudipto Das', 'Shoji Nishimura', 'Divyakant Agrawal', 'Amr El Abbadi']",2011,Proc. VLDB Endow.,Journal Articles,journals/pvldb/DasNAA11,https://dblp.org/rec/journals/pvldb/DasNAA11,http://www.vldb.org/pvldb/vol4/p494-das.pdf,494-505,4,8,,,10.14778/2002974.2002977
4128,Databases Migration,Databases,Migration,Mapping relational databases through ontology matching: a case study on information migration.,"['Manuel Rodriguez-Mancha', 'Hector G. Ceballos', 'Francisco J. Cantu', 'Aldo Diaz-Prado']",2011,OM,Conference and Workshop Papers,conf/semweb/Rodriguez-ManchaCCD11,https://dblp.org/rec/conf/semweb/Rodriguez-ManchaCCD11,https://ceur-ws.org/Vol-814/om2011_poster5.pdf,,,,,,
4129,Databases Migration,Databases,Migration,Zephyr: live migration in shared nothing databases for elastic cloud platforms.,"['Aaron J. Elmore', 'Sudipto Das', 'Divyakant Agrawal', 'Amr El Abbadi']",2011,SIGMOD Conference,Conference and Workshop Papers,conf/sigmod/ElmoreDAA11,https://dblp.org/rec/conf/sigmod/ElmoreDAA11,https://doi.org/10.1145/1989323.1989356,301-312,,,,,10.1145/1989323.1989356
4145,Databases Update,Databases,Update,AUDIT: approving and tracking updates with dependencies in collaborative databases.,"['Khaleel Mershad 0001', 'Qutaibah M. Malluhi', 'Mourad Ouzzani', 'MingJie Tang', 'Michael Gribskov', 'Walid G. Aref']",2018,Distributed Parallel Databases,Journal Articles,journals/dpd/MershadMOTGA18,https://dblp.org/rec/journals/dpd/MershadMOTGA18,https://doi.org/10.1007/s10619-017-7208-y,81-119,36,1,,,10.1007/S10619-017-7208-Y
4146,Databases Update,Databases,Update,Update notifications for the BioCyc collection of databases.,"['Suzanne M. Paley', 'Peter D. Karp']",2017,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/PaleyK17,https://dblp.org/rec/journals/biodb/PaleyK17,https://doi.org/10.1093/database/bax086,bax086,2017,,,,10.1093/DATABASE/BAX086
4147,Databases Update,Databases,Update,CycADS: an annotation database system to ease the development and update of BioCyc databases.,"['Augusto F. Vellozo', 'Amélie S. Véron', 'Patrice Baa-Puyoulet', 'Jaime Huerta-Cepas', 'Ludovic Cottret', 'Gérard Febvay', 'Federica Calevro', 'Yvan Rahbé', 'Angela E. Douglas', 'Toni Gabaldón', 'Marie-France Sagot', 'Hubert Charles', 'Stefano Colella']",2011,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/VellozoVBHCFCRDGSCC11,https://dblp.org/rec/journals/biodb/VellozoVBHCFCRDGSCC11,https://doi.org/10.1093/database/bar008,,2011,,,,10.1093/DATABASE/BAR008
4156,Databases Update,Databases,Update,CancerPPD2: an updated repository of anticancer peptides and proteins.,"['Milind Chauhan', 'Amisha Gupta', 'Ritu Tomer', 'Gajendra P. S. Raghava']",2025,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/ChauhanGTR25,https://dblp.org/rec/journals/biodb/ChauhanGTR25,https://doi.org/10.1093/database/baaf030,,2025,,,,10.1093/DATABASE/BAAF030
4157,Databases Update,Databases,Update,PASS2: update of database of structure-based sequence alignments.,"['Revathy Menon', 'Soumya Nayak', 'Rama Rajesh', 'Ramanathan Sowdhamini']",2025,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/MenonNRS25,https://dblp.org/rec/journals/biodb/MenonNRS25,https://doi.org/10.1093/database/baaf072,,2025,,,,10.1093/DATABASE/BAAF072
4158,Databases Update,Databases,Update,"Incremental mining algorithms for generating and updating frequent patterns for dynamic databases against insert, update, and support changes.","['Sivaiah Borra', 'R. Rajeswara Rao']",2025,Int. J. Data Sci. Anal.,Journal Articles,journals/ijdsa/BorraR25,https://dblp.org/rec/journals/ijdsa/BorraR25,https://doi.org/10.1007/s41060-024-00619-5,2583-2603,20,3,,,10.1007/S41060-024-00619-5
4159,Databases Update,Databases,Update,CINDA: Using Cache-Coherent Interconnects for Accelerating Databases by Enabling Near-Data Processing of Update Transactions.,"['Sajjad Tamimi', 'Arthur Bernhardt', 'Florian Stock', 'Ilia Petrov 0001', 'Andreas Koch 0001']",2025,IEEE Trans. Computers,Journal Articles,journals/tc/TamimiBSPK25,https://dblp.org/rec/journals/tc/TamimiBSPK25,https://doi.org/10.1109/TC.2025.3558028,2238-2252,74,7,,,10.1109/TC.2025.3558028
4160,Databases Update,Databases,Update,Update Recovery Attacks on Two-Dimensional Encrypted Databases: Exploiting Volume Pattern Leakage in Range Queries.,"['Ruizhong Du', 'Shuo Han', 'Mingyue Li']",2025,ICIC,Conference and Workshop Papers,conf/icic/DuHL25,https://dblp.org/rec/conf/icic/DuHL25,https://doi.org/10.1007/978-981-96-9872-1_41,494-504,,,,,10.1007/978-981-96-9872-1_41
4161,Databases Update,Databases,Update,Peptipedia v2.0: a peptide sequence database and user-friendly web platform. A major update.,"['Gabriel Cabas-Mora', 'Anamaria Sanchez-Daza', 'Nicole Soto-García', 'Valentina Garrido', 'Diego Álvarez-Saravia', 'Marcelo A. Navarrete', 'Lindybeth Sarmiento-Varón', 'Julieta Sepúlveda-Yañez', 'Mehdi D. Davari', 'Frédéric Cadet', 'Alvaro Olivera-Nappa', 'Roberto Uribe Paredes', 'David Medina-Ortiz']",2024,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/CabasMoraSSGANSSDCOPM24,https://dblp.org/rec/journals/biodb/CabasMoraSSGANSSDCOPM24,https://doi.org/10.1093/database/baae113,,2024,,,,10.1093/DATABASE/BAAE113
4162,Databases Update,Databases,Update,FishTEDB 2.0: an update fish transposable element (TE) database with new functions to facilitate TE research.,"['Feng Shao 0004', 'Minzhi Zeng', 'Xiaofei Xu', 'Huahao Zhang', 'Zuogang Peng']",2024,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/ShaoZXZP24,https://dblp.org/rec/journals/biodb/ShaoZXZP24,https://doi.org/10.1093/database/baae044,,2024,,,,10.1093/DATABASE/BAAE044
4163,Databases Update,Databases,Update,Dynamic Graph Databases with Out-of-order Updates.,"['Muhammad Ghufran Khan', 'Ioana Manolescu', 'Angelos-Christos G. Anadiotis']",2024,Proc. VLDB Endow.,Journal Articles,journals/pvldb/KhanMA24,https://dblp.org/rec/journals/pvldb/KhanMA24,https://www.vldb.org/pvldb/vol17/p4799-khan.pdf,4799-4812,17,13,,,
4164,Databases Update,Databases,Update,F-IVM: analytics over relational databases under updates.,"['Ahmet Kara 0002', 'Milos Nikolic 0001', 'Dan Olteanu', 'Haozhe Zhang 0001']",2024,VLDB J.,Journal Articles,journals/vldb/KaraNOZ24,https://dblp.org/rec/journals/vldb/KaraNOZ24,https://doi.org/10.1007/s00778-023-00817-w,903-929,33,4,,,10.1007/S00778-023-00817-W
4165,Databases Update,Databases,Update,Adaptive update handling for graph HTAP.,"['Muhammad Attahir Jibril', 'Alexander Baumstark', 'Kai-Uwe Sattler']",2023,Distributed Parallel Databases,Journal Articles,journals/dpd/JibrilBS23,https://dblp.org/rec/journals/dpd/JibrilBS23,https://doi.org/10.1007/s10619-023-07428-y,331-357,41,3,,,10.1007/S10619-023-07428-Y
4166,Databases Update,Databases,Update,Private Read Update Write (PRUW) With Heterogeneous Databases.,"['Sajani Vithana', 'Sennur Ulukus']",2023,ISIT,Conference and Workshop Papers,conf/isit/VithanaU23,https://dblp.org/rec/conf/isit/VithanaU23,https://doi.org/10.1109/ISIT54713.2023.10206550,1520-1525,,,,,10.1109/ISIT54713.2023.10206550
4167,Databases Update,Databases,Update,Private Read Update Write (PRUW) With Heterogeneous Databases.,"['Sajani Vithana', 'Sennur Ulukus']",2023,CoRR,Informal and Other Publications,journals/corr/abs-2302-03670,https://dblp.org/rec/journals/corr/abs-2302-03670,https://doi.org/10.48550/arXiv.2302.03670,,abs/2302.03670,,,,10.48550/ARXIV.2302.03670
4168,Databases Update,Databases,Update,F-IVM: Analytics over Relational Databases under Updates.,"['Ahmet Kara 0002', 'Milos Nikolic 0001', 'Dan Olteanu', 'Haozhe Zhang 0001']",2023,CoRR,Informal and Other Publications,journals/corr/abs-2303-08583,https://dblp.org/rec/journals/corr/abs-2303-08583,https://doi.org/10.48550/arXiv.2303.08583,,abs/2303.08583,,,,10.48550/ARXIV.2303.08583
4169,Databases Update,Databases,Update,"Updated review of advances in microRNAs and complex diseases: experimental results, databases, webservers and data fusion.","['Li Huang', 'Li Zhang', 'Xing Chen 0001']",2022,Briefings Bioinform.,Journal Articles,journals/bib/HuangZC22a,https://dblp.org/rec/journals/bib/HuangZC22a,https://doi.org/10.1093/bib/bbac397,,23,6,,,10.1093/BIB/BBAC397
