,search_terms,term_1,term_2,title,authors,year,venue,type,key,url,ee,pages,volume,number,publisher,isbn,doi
70,Schema Evolution,Schema,Evolution,Towards Self-Adapting Data Migration in the Context of Schema Evolution in NoSQL Databases.,"['Andrea Hillenbrand', 'Uta Störl', 'Maksym Levchenko', 'Shamil Nabiyev', 'Meike Klettke']",2020,ICDE Workshops,Conference and Workshop Papers,conf/icde/HillenbrandSLNK20,https://dblp.org/rec/conf/icde/HillenbrandSLNK20,https://doi.org/10.1109/ICDEW49219.2020.00013,133-138,,,,,10.1109/ICDEW49219.2020.00013
71,Schema Evolution,Schema,Evolution,Analysis of iOS SQLite Schema Evolution for Updating Forensic Data Extraction Tools.,"['Samiha S. Shimmi', 'Gokila Dorai', 'Umit Karabiyik', 'Sudhir Aggarwal']",2020,ISDFS,Conference and Workshop Papers,conf/isdfs/ShimmiDKA20,https://dblp.org/rec/conf/isdfs/ShimmiDKA20,https://doi.org/10.1109/ISDFS49300.2020.9116208,1-7,,,,,10.1109/ISDFS49300.2020.9116208
72,Schema Evolution,Schema,Evolution,Schema Evolution and Reproducibility of Long-term Hydrographic Data Sets at the IOW.,"['Tanja Auge', 'Erik Manthey', 'Susanne Jürgensmann', 'Susanne Feistel', 'Andreas Heuer 0001']",2020,LWDA,Conference and Workshop Papers,conf/lwa/AugeMJF020,https://dblp.org/rec/conf/lwa/AugeMJF020,https://ceur-ws.org/Vol-2738/LWDA2020_paper_19.pdf,258-269,,,,,
73,Schema Evolution,Schema,Evolution,Schema Evolution in Hybrid Databases Systems.,['Maxime Gobert 0001'],2020,PhD@VLDB,Conference and Workshop Papers,conf/vldb/Gobert20,https://dblp.org/rec/conf/vldb/Gobert20,https://ceur-ws.org/Vol-2652/paper08.pdf,,,,,,
74,Schema Evolution,Schema,Evolution,An Empirical Study on the Design and Evolution of NoSQL Database Schemas.,"['Stefanie Scherzinger', 'Sebastian Sidortschuck']",2020,CoRR,Informal and Other Publications,journals/corr/abs-2003-00054,https://dblp.org/rec/journals/corr/abs-2003-00054,https://arxiv.org/abs/2003.00054,,abs/2003.00054,,,,
75,Schema Evolution,Schema,Evolution,Replicability and Reproducibility of a Schema Evolution Study in Embedded Databases.,"['Dimitri Braininger', 'Wolfgang Mauerer', 'Stefanie Scherzinger']",2020,CoRR,Informal and Other Publications,journals/corr/abs-2008-10925,https://dblp.org/rec/journals/corr/abs-2008-10925,https://arxiv.org/abs/2008.10925,,abs/2008.10925,,,,
76,Schema Evolution,Schema,Evolution,"Schema evolution and foreign keys: a study on usage, heartbeat of change and relationship of foreign keys to table activity.","['Panos Vassiliadis', 'Michail-Romanos Kolozoff', 'Maria Zerva', 'Apostolos V. Zarras']",2019,Computing,Journal Articles,journals/computing/VassiliadisKZZ19,https://dblp.org/rec/journals/computing/VassiliadisKZZ19,https://doi.org/10.1007/s00607-019-00702-x,1431-1456,101,10,,,10.1007/S00607-019-00702-X
77,Schema Evolution,Schema,Evolution,The evolution of schematic representations of flow shop scheduling problems.,"['S. S. Panwalkar', 'Christos Koulamas']",2019,J. Sched.,Journal Articles,journals/scheduling/PanwalkarK19,https://dblp.org/rec/journals/scheduling/PanwalkarK19,https://doi.org/10.1007/s10951-018-0594-9,379-391,22,4,,,10.1007/S10951-018-0594-9
78,Schema Evolution,Schema,Evolution,VESEL: VisuaL Exploration of Schema Evolution using Provenance Queries.,"['Christos Athinaiou', 'Haridimos Kondylakis']",2019,EDBT/ICDT Workshops,Conference and Workshop Papers,conf/edbt/AthinaiouK19,https://dblp.org/rec/conf/edbt/AthinaiouK19,https://ceur-ws.org/Vol-2322/BigVis_9.pdf,,,,,,
79,Schema Evolution,Schema,Evolution,Schema Validation and Evolution for Graph Databases.,"['Angela Bonifati', 'Peter Furniss', 'Alastair Green', 'Russ Harmer', 'Eugenia Oshurko', 'Hannes Voigt']",2019,ER,Conference and Workshop Papers,conf/er/BonifatiFGHOV19,https://dblp.org/rec/conf/er/BonifatiFGHOV19,https://doi.org/10.1007/978-3-030-33223-5_37,448-456,,,,,10.1007/978-3-030-33223-5_37
80,Schema Evolution,Schema,Evolution,An Evolutionary Task Offloading Schema for Edge Computing.,"['Pei Sun', 'Baojing Chen', 'Shaocong Han', 'Huizhong Shi', 'Zhenwei Yang', 'Xing Li']",2019,ICBDS,Conference and Workshop Papers,conf/icbds/SunCHSYL19,https://dblp.org/rec/conf/icbds/SunCHSYL19,https://doi.org/10.1007/978-981-15-7530-3_40,529-540,,,,,10.1007/978-981-15-7530-3_40
81,Schema Evolution,Schema,Evolution,A Generic Approach to Schema Evolution in Live Relational Databases.,"['Anna O&apos;Faoláin de Bhróithe', 'Fritz Heiden', 'Alena Schemmert', 'Dschialin Phan', 'Lillian Hung', 'Jörn Freiheit', 'Frank Fuchs-Kittowski']",2019,ISAT,Conference and Workshop Papers,conf/isat/BhroitheHSPHFF19,https://dblp.org/rec/conf/isat/BhroitheHSPHFF19,https://doi.org/10.1007/978-3-030-30440-9_11,105-118,,,,,10.1007/978-3-030-30440-9_11
82,Schema Evolution,Schema,Evolution,Finding conservative schema evolutions by analysing API changes.,"['Lynda Ait Oubelli', 'Yamine Aït Ameur', 'Judicaël Bedouet', 'Benoît Chausserie-Lapree', 'Béatrice Larzul']",2019,SEKE,Conference and Workshop Papers,conf/seke/OubelliABCL19,https://dblp.org/rec/conf/seke/OubelliABCL19,https://doi.org/10.18293/SEKE2019-132,748-777,,,,,10.18293/SEKE2019-132
83,Schema Evolution,Schema,Evolution,Schema Validation and Evolution for Graph Databases.,"['Angela Bonifati', 'Peter Furniss', 'Alastair Green', 'Russ Harmer', 'Eugenia Oshurko', 'Hannes Voigt']",2019,CoRR,Informal and Other Publications,journals/corr/abs-1902-06427,https://dblp.org/rec/journals/corr/abs-1902-06427,http://arxiv.org/abs/1902.06427,,abs/1902.06427,,,,
84,Schema Evolution,Schema,Evolution,Weibull-based scaled-differences schema for Differential Evolution.,['Miguel Cárdenas-Montes'],2018,Swarm Evol. Comput.,Journal Articles,journals/swevo/Montes18,https://dblp.org/rec/journals/swevo/Montes18,https://doi.org/10.1016/j.swevo.2017.06.004,79-93,38,,,,10.1016/J.SWEVO.2017.06.004
85,Schema Evolution,Schema,Evolution,Dependency-Based Query/View Synchronization upon Schema Evolutions.,"['Loredana Caruccio', 'Giuseppe Polese', 'Genoveffa Tortora']",2018,ER Workshops,Conference and Workshop Papers,conf/er/CaruccioPT18,https://dblp.org/rec/conf/er/CaruccioPT18,https://doi.org/10.1007/978-3-030-01391-2_17,91-105,,,,,10.1007/978-3-030-01391-2_17
86,Schema Evolution,Schema,Evolution,"Inverses in Research Data Management: Combining Provenance Management, Schema and Data Evolution (Inverse im Forschungsdatenmanagement).","['Tanja Auge', 'Andreas Heuer 0001']",2018,Grundlagen von Datenbanken,Conference and Workshop Papers,conf/gvd/AugeH18,https://dblp.org/rec/conf/gvd/AugeH18,https://ceur-ws.org/Vol-2126/paper17.pdf,108-113,,,,,
87,Schema Evolution,Schema,Evolution,Relational Database Schema Evolution: An Industrial Case Study.,"['Julien Delplanque', 'Anne Etien', 'Nicolas Anquetil', 'Olivier Auverlot']",2018,ICSME,Conference and Workshop Papers,conf/icsm/DelplanqueEAA18,https://dblp.org/rec/conf/icsm/DelplanqueEAA18,https://doi.org/10.1109/ICSME.2018.00073,635-644,,,,,10.1109/ICSME.2018.00073
88,Schema Evolution,Schema,Evolution,Combining Provenance Management and Schema Evolution.,"['Tanja Auge', 'Andreas Heuer 0001']",2018,IPAW,Conference and Workshop Papers,conf/ipaw/Auge018,https://dblp.org/rec/conf/ipaw/Auge018,https://doi.org/10.1007/978-3-319-98379-0_24,222-225,,,,,10.1007/978-3-319-98379-0_24
89,Schema Evolution,Schema,Evolution,Property Label Stability in Wikidata: Evolution and Convergence of Schemas in Collaborative Knowledge Bases.,"['Thomas Pellissier Tanon', 'Lucie-Aimée Kaffee']",2018,WWW,Conference and Workshop Papers,conf/www/TanonK18,https://dblp.org/rec/conf/www/TanonK18,https://doi.org/10.1145/3184558.3191643,1801-1803,,,,,10.1145/3184558.3191643
90,Schema Evolution,Schema,Evolution,Schema Evolution.,['John F. Roddick'],2018,Encyclopedia of Database Systems,Reference Works,reference/db/Roddick18,https://dblp.org/rec/reference/db/Roddick18,https://doi.org/10.1007/978-1-4614-8265-9_1532,,,,,,10.1007/978-1-4614-8265-9_1532
91,Schema Evolution,Schema,Evolution,Towards Automated Online Schema Evolution.,['Yu Zhu'],2017,,Books and Theses,phd/basesearch/Zhu17a,https://dblp.org/rec/phd/basesearch/Zhu17a,http://www.escholarship.org/uc/item/62f8259r,,,,,,
92,Schema Evolution,Schema,Evolution,Gravitating to rigidity: Patterns of schema evolution - and its absence - in the lives of tables.,"['Panos Vassiliadis', 'Apostolos V. Zarras', 'Ioannis Skoulis']",2017,Inf. Syst.,Journal Articles,journals/is/VassiliadisZS17,https://dblp.org/rec/journals/is/VassiliadisZS17,https://doi.org/10.1016/j.is.2016.06.010,24-46,63,,,,10.1016/J.IS.2016.06.010
93,Schema Evolution,Schema,Evolution,Schema Evolution Survival Guide for Tables: Avoid Rigid Childhood and You&apos;re En Route to a Quiet Life.,"['Panos Vassiliadis', 'Apostolos V. Zarras']",2017,J. Data Semant.,Journal Articles,journals/jodsn/VassiliadisZ17,https://dblp.org/rec/journals/jodsn/VassiliadisZ17,https://doi.org/10.1007/s13740-017-0083-x,221-241,6,4,,,10.1007/S13740-017-0083-X
94,Schema Evolution,Schema,Evolution,ControVol Flex: Flexible Schema Evolution for NoSQL Application Development.,"['Florian Haubold', 'Johannes Schildgen', 'Stefanie Scherzinger', 'Stefan Deßloch']",2017,BTW,Conference and Workshop Papers,conf/btw/HauboldSSD17,https://dblp.org/rec/conf/btw/HauboldSSD17,https://dl.gi.de/handle/20.500.12116/664,601-604,,,,,
95,Schema Evolution,Schema,Evolution,Survival in Schema Evolution: Putting the Lives of Survivor and Dead Tables in Counterpoint.,"['Panos Vassiliadis', 'Apostolos V. Zarras']",2017,CAiSE,Conference and Workshop Papers,conf/caise/VassiliadisZ17,https://dblp.org/rec/conf/caise/VassiliadisZ17,https://doi.org/10.1007/978-3-319-59536-8_21,333-347,,,,,10.1007/978-3-319-59536-8_21
96,Schema Evolution,Schema,Evolution,An evolutionary schema for mining skyline clusters of attributed graph data.,"['Wajdi Dhifli', 'Noemie Oliveira Da Costa', 'Mohamed Elati']",2017,CEC,Conference and Workshop Papers,conf/cec/DhifliCE17,https://dblp.org/rec/conf/cec/DhifliCE17,https://doi.org/10.1109/CEC.2017.7969559,2102-2109,,,,,10.1109/CEC.2017.7969559
97,Schema Evolution,Schema,Evolution,Improved activation schema on Automatic Clustering using Differential Evolution algorithm.,"['Hiu-Hin Tam', 'Sin Chun Ng', 'Andrew K. Lui', 'Man-Fai Leung']",2017,CEC,Conference and Workshop Papers,conf/cec/TamNLL17,https://dblp.org/rec/conf/cec/TamNLL17,https://doi.org/10.1109/CEC.2017.7969513,1749-1756,,,,,10.1109/CEC.2017.7969513
98,Schema Evolution,Schema,Evolution,"Schema Evolution and Foreign Keys: Birth, Eviction, Change and Absence.","['Panos Vassiliadis', 'Michail-Romanos Kolozoff', 'Maria Zerva', 'Apostolos V. Zarras']",2017,ER,Conference and Workshop Papers,conf/er/VassiliadisKZZ17,https://dblp.org/rec/conf/er/VassiliadisKZZ17,https://doi.org/10.1007/978-3-319-69904-2_9,106-119,,,,,10.1007/978-3-319-69904-2_9
99,Schema Evolution,Schema,Evolution,Zero-Downtime SQL Database Schema Evolution for Continuous Deployment.,"['Michael de Jong', 'Arie van Deursen', 'Anthony Cleve']",2017,ICSE-SEIP,Conference and Workshop Papers,conf/icse/JongDC17,https://dblp.org/rec/conf/icse/JongDC17,https://doi.org/10.1109/ICSE-SEIP.2017.5,143-152,,,,,10.1109/ICSE-SEIP.2017.5
100,Schema Evolution,Schema,Evolution,Schema Evolution and Gravitation to Rigidity: A Tale of Calmness in the Lives of Structured Data.,['Panos Vassiliadis'],2017,MEDI,Conference and Workshop Papers,conf/medi/Vassiliadis17,https://dblp.org/rec/conf/medi/Vassiliadis17,https://doi.org/10.1007/978-3-319-66854-3_2,18-23,,,,,10.1007/978-3-319-66854-3_2
101,Schema Evolution,Schema,Evolution,Living in Parallel Realities: Co-Existing Schema Versions with a Bidirectional Database Evolution Language.,"['Kai Herrmann 0002', 'Hannes Voigt', 'Andreas Behrend', 'Jonas Rausch', 'Wolfgang Lehner']",2017,SIGMOD Conference,Conference and Workshop Papers,conf/sigmod/HerrmannVBRL17,https://dblp.org/rec/conf/sigmod/HerrmannVBRL17,https://doi.org/10.1145/3035918.3064046,1101-1116,,,,,10.1145/3035918.3064046
102,Schema Evolution,Schema,Evolution,Model Repozitorija Metapodataka ZA Evoluciju Sheme SkladišTA Podataka TE Integraciju SA Sustavom ZA Upravljanje MatičNim Podacima ; Metadata Repository Model for Data Warehouse Schema Evolution and Integration with Master Data Management System.,['Danijela Jaksic'],2016,,Books and Theses,phd/basesearch/Jaksic16,https://dblp.org/rec/phd/basesearch/Jaksic16,https://dr.nsk.hr/islandora/object/infri:85,,,,,,
103,Schema Evolution,Schema,Evolution,Schema.org: evolution of structured data on the web.,"['Ramanathan V. Guha', 'Dan Brickley', 'Steve Macbeth']",2016,Commun. ACM,Journal Articles,journals/cacm/GuhaBM16,https://dblp.org/rec/journals/cacm/GuhaBM16,https://doi.org/10.1145/2844544,44-51,59,2,,,10.1145/2844544
104,Schema Evolution,Schema,Evolution,面向数据库模式变更的代码演化推荐方法 (Method of Code Evolution Recommendation for Database Schema Change).,"['Wuneng Zhang', 'Hongwei Li 0017', 'Liwei Shen', 'Wenyun Zhao']",2016,计算机科学,Journal Articles,journals/jsjkx/ZhangLSZ18,https://dblp.org/rec/journals/jsjkx/ZhangLSZ18,https://doi.org/10.11896/j.issn.1002-137X.2016.02.046,216-223,43,2,,,10.11896/J.ISSN.1002-137X.2016.02.046
105,Schema Evolution,Schema,Evolution,Synchronization of Queries and Views Upon Schema Evolutions: A Survey.,"['Loredana Caruccio', 'Giuseppe Polese', 'Genoveffa Tortora']",2016,ACM Trans. Database Syst.,Journal Articles,journals/tods/CaruccioPT16,https://dblp.org/rec/journals/tods/CaruccioPT16,https://doi.org/10.1145/2903726,9:1-9:41,41,2,,,10.1145/2903726
106,Schema Evolution,Schema,Evolution,NoSQL schema evolution and big data migration at scale.,"['Meike Klettke', 'Uta Störl', 'Manuel Shenavai', 'Stefanie Scherzinger']",2016,IEEE BigData,Conference and Workshop Papers,conf/bigdataconf/KlettkeSSS16,https://dblp.org/rec/conf/bigdataconf/KlettkeSSS16,https://doi.org/10.1109/BigData.2016.7840924,2764-2774,,,,,10.1109/BIGDATA.2016.7840924
107,Schema Evolution,Schema,Evolution,Schema Evolution for Relational Databases.,['Panos Vassiliadis'],2016,DATA,Conference and Workshop Papers,conf/data/Vassiliadis16,https://dblp.org/rec/conf/data/Vassiliadis16,,5,,,,,
108,Schema Evolution,Schema,Evolution,Ein Eclipse-Plugin zur kontrollierten Schema-Evolution im NoSQL Datenbanksystem MongoDB.,['Dennis Schmidt'],2016,GI-Jahrestagung,Conference and Workshop Papers,conf/gi/Schmidt16,https://dblp.org/rec/conf/gi/Schmidt16,https://dl.gi.de/handle/20.500.12116/1111,2151-2156,,,,,
109,Schema Evolution,Schema,Evolution,Database Design Debts through Examining Schema Evolution.,"['Mashel Al-Barak', 'Rami Bahsoon']",2016,MTD@ICSME,Conference and Workshop Papers,conf/icsm/Al-BarakB16,https://dblp.org/rec/conf/icsm/Al-BarakB16,https://doi.org/10.1109/MTD.2016.9,17-23,,,,,10.1109/MTD.2016.9
110,Schema Evolution,Schema,Evolution,Datalution: a tool for continuous schema evolution in NoSQL-backed web applications.,"['Stefanie Scherzinger', 'Stephanie Sombach', 'Katharina Wiech', 'Meike Klettke', 'Uta Störl']",2016,QUDOS@ISSTA,Conference and Workshop Papers,conf/issta/ScherzingerSWKS16,https://dblp.org/rec/conf/issta/ScherzingerSWKS16,https://doi.org/10.1145/2945408.2945416,38-39,,,,,10.1145/2945408.2945416
111,Schema Evolution,Schema,Evolution,Detecting and Preventing Program Inconsistencies under Database Schema Evolution.,"['Loup Meurice', 'Csaba Nagy 0001', 'Anthony Cleve']",2016,QRS,Conference and Workshop Papers,conf/qrs/MeuriceNC16,https://dblp.org/rec/conf/qrs/MeuriceNC16,https://doi.org/10.1109/QRS.2016.38,262-273,,,,,10.1109/QRS.2016.38
112,Schema Evolution,Schema,Evolution,Data perspectives of workflow schema evolution.,"['Aravindhan Arunagiri', 'Parthasarathy Ramachandran']",2015,Bus. Process. Manag. J.,Journal Articles,journals/bpmj/ArunagiriR15,https://dblp.org/rec/journals/bpmj/ArunagiriR15,https://doi.org/10.1108/BPMJ-07-2013-0097,172-189,21,1,,,10.1108/BPMJ-07-2013-0097
113,Schema Evolution,Schema,Evolution,eXolutio: Methodology for Design and Evolution of XML Schemas Using Conceptual Modeling.,"['Jakub Klímek', 'Jakub Malý', 'Martin Necaský', 'Irena Holubová']",2015,Informatica,Journal Articles,journals/informaticaLT/KlimekMNH15,https://dblp.org/rec/journals/informaticaLT/KlimekMNH15,http://content.iospress.com/articles/informatica/inf1065,453-472,26,3,,,
114,Schema Evolution,Schema,Evolution,A principled approach to context schema evolution in a data management perspective.,"['Elisa Quintarelli', 'Emanuele Rabosio', 'Letizia Tanca']",2015,Inf. Syst.,Journal Articles,journals/is/QuintarelliRT15,https://dblp.org/rec/journals/is/QuintarelliRT15,https://doi.org/10.1016/j.is.2014.11.008,65-101,49,,,,10.1016/J.IS.2014.11.008
115,Schema Evolution,Schema,Evolution,Schema.org: Evolution of Structured Data on the Web.,"['Ramanathan V. Guha', 'Dan Brickley', 'Steve Macbeth']",2015,ACM Queue,Journal Articles,journals/queue/GuhaBM15,https://dblp.org/rec/journals/queue/GuhaBM15,https://doi.org/10.1145/2857274.2857276,10,13,9,,,10.1145/2857274.2857276
116,Schema Evolution,Schema,Evolution,Understanding database schema evolution: A case study.,"['Anthony Cleve', 'Maxime Gobert 0001', 'Loup Meurice', 'Jerome Maes', 'Jens H. Weber']",2015,Sci. Comput. Program.,Journal Articles,journals/scp/CleveGMMW15,https://dblp.org/rec/journals/scp/CleveGMMW15,https://doi.org/10.1016/j.scico.2013.11.025,113-121,97,,,,10.1016/J.SCICO.2013.11.025
117,Schema Evolution,Schema,Evolution,An Evolutionary Algorithm for Column Family Schema Optimization in HBase.,"['Fangzhou Yang', 'Dragan Milosevic', 'Jian Cao']",2015,BigDataService,Conference and Workshop Papers,conf/bigdataservice/YangMC15,https://dblp.org/rec/conf/bigdataservice/YangMC15,https://doi.org/10.1109/BigDataService.2015.20,439-445,,,,,10.1109/BIGDATASERVICE.2015.20
118,Schema Evolution,Schema,Evolution,Cleager: Eager Schema Evolution in NoSQL Document Stores.,"['Stefanie Scherzinger', 'Meike Klettke', 'Uta Störl']",2015,BTW,Conference and Workshop Papers,conf/btw/ScherzingerKS15,https://dblp.org/rec/conf/btw/ScherzingerKS15,https://dl.gi.de/handle/20.500.12116/2440,659-662,,,,,
119,Schema Evolution,Schema,Evolution,Detecting XSLT Rules Affected by Schema Evolution.,"['Yang Wu', 'Nobutaka Suzuki']",2015,DocEng,Conference and Workshop Papers,conf/doceng/WuS15,https://dblp.org/rec/conf/doceng/WuS15,https://doi.org/10.1145/2682571.2797086,143-146,,,,,10.1145/2682571.2797086
120,Schema Evolution,Schema,Evolution,Schema Evolution for Databases and Data Warehouses.,"['Petros Manousis', 'Panos Vassiliadis', 'Apostolos V. Zarras', 'George Papastefanatos']",2015,eBISS,Conference and Workshop Papers,conf/ebiss/ManousisVZP15,https://dblp.org/rec/conf/ebiss/ManousisVZP15,https://doi.org/10.1007/978-3-319-39243-1_1,1-31,,,,,10.1007/978-3-319-39243-1_1
121,Schema Evolution,Schema,Evolution,ControVol: A framework for controlled schema evolution in NoSQL application development.,"['Stefanie Scherzinger', 'Thomas Cerqueus', 'Eduardo Cunha de Almeida']",2015,ICDE,Conference and Workshop Papers,conf/icde/ScherzingerCA15,https://dblp.org/rec/conf/icde/ScherzingerCA15,https://doi.org/10.1109/ICDE.2015.7113402,1464-1467,,,,,10.1109/ICDE.2015.7113402
122,Schema Evolution,Schema,Evolution,Continuous Deployment and Schema Evolution in SQL Databases.,"['Michael de Jong', 'Arie van Deursen']",2015,RELENG@ICSE,Conference and Workshop Papers,conf/icse/JongD15,https://dblp.org/rec/conf/icse/JongD15,https://doi.org/10.1109/RELENG.2015.14,16-19,,,,,10.1109/RELENG.2015.14
123,Schema Evolution,Schema,Evolution,Kontrolliertes Schema-Evolutionsmanagement für NoSQL-Datenbanksysteme.,"['Uta Störl', 'Meike Klettke', 'Stefanie Scherzinger']",2015,LWA,Conference and Workshop Papers,conf/lwa/StorlKS15,https://dblp.org/rec/conf/lwa/StorlKS15,https://ceur-ws.org/Vol-1458/H07_CRC34_Stoerl.pdf,439-443,,,,,
