"10.1093/nar/gkw936", "The ProteomeXchange consortium in 2017: supporting the cultural change in proteomics public data deposition.", "Nucleic Acids Res.", "2017", "Eric W. Deutsch, Attila Csordas, Zhi Sun, Andrew F. Jarnuczak, Yasset Pérez-Riverol, Tobias Ternent, David S. Campbell, Manuel Bernal Llinares, Shujiro Okuda, Shin Kawano, Robert L. Moritz, Jeremy Carver, Mingxun Wang 0001, Yasushi Ishihama, Nuno Bandeira, Henning Hermjakob, Juan Antonio Vizcaíno", "journals/nar/DeutschCSJPTCLO17", "Journal Articles"
"10.3390/ijgi5080134", "Measuring Land Take: Usability of National Topographic Databases as Input for Land Use Change Analysis: A Case Study from Germany.", "ISPRS Int. J. Geo Inf.", "2016", "Martin Schorcht, Tobias Krüger, Gotthard Meinel", "journals/ijgi/SchorchtKM16", "Journal Articles"
"10.11896/j.issn.1002-137x.2016.02.046", "面向数据库模式变更的代码演化推荐方法 (Method of Code Evolution Recommendation for Database Schema Change).", "计算机科学", "2016", "Wuneng Zhang, Hongwei Li 0017, Liwei Shen, Wenyun Zhao", "journals/jsjkx/ZhangLSZ18", "Journal Articles"
"10.18653/v1/w16-2113", "Towards Building a Political Protest Database to Explain Changes in the Welfare State.", "LaTeCH@ACL", "2016", "Çagil Sönmez, Arzucan Özgür, Erdem Yörük", "conf/latech/SonmezOY16", "Conference and Workshop Papers"
"10.7287/peerj.preprints.1488v2", "PhilDB: The time series database with built-in change logging.", "PeerJ Prepr.", "2016", "Andrew MacDonald", "journals/peerjpre/MacDonald16", "Informal and Other Publications"
"10.1093/nar/gku843", "The Digital Ageing Atlas: integrating the diversity of age-related changes into a unified resource.", "Nucleic Acids Res.", "2015", "Thomas Craig, Chris Smelick, Robi Tacutu, Daniel Wuttke, Shona H. Wood, Henry Stanley, Georges Janssens, Ekaterina Savitskaya, Alexey Moskalev, Robert Arking, João Pedro de Magalhães", "journals/nar/CraigSTWWSJSMAM15", "Journal Articles"
"10.3390/rs71014119", "Effective Generation and Update of a Building Map Database Through Automatic Building Change Detection from LiDAR Point Cloud Data.", "Remote. Sens.", "2015", "Mohammad Awrangjeb", "journals/remotesensing/Awrangjeb15", "Journal Articles"
"10.7287/peerj.preprints.1488v1", "PhilDB - The time series database with built-in change logging.", "PeerJ Prepr.", "2015", "Andrew MacDonald", "journals/peerjpre/MacDonald15", "Informal and Other Publications"
"10.1145/2445583.2445584", "High-level change detection in RDF(S) KBs.", "ACM Trans. Database Syst.", "2013", "Vicky Papavasileiou, Giorgos Flouris, Irini Fundulaki, Dimitris Kotzinos, Vassilis Christophides", "journals/tods/PapavasileiouFFKC13", "Journal Articles"
"10.1145/2489280.2489283", "Early detection of faults related to database schematic changes.", "JAMAICA@ISSTA", "2013", "Deepak Garg 0003, Amitava Datta", "conf/issta/0003D13", "Conference and Workshop Papers"
"10.1016/j.jag.2011.04.004", "A Dutch multi-date land use database: Identification of real and methodological changes.", "Int. J. Appl. Earth Obs. Geoinformation", "2011", "Gerard W. Hazeu, Arnold K. Bregt, Allard J. W. de Wit, Jan G. P. W. Clevers", "journals/aeog/HazeuBWC11", "Journal Articles"
"10.1504/ijiids.2010.032441", "Dynamic change handling for inter-organisational workflows in open virtual eMarketplaces.", "Int. J. Intell. Inf. Database Syst.", "2010", "Hyung Jun Ahn, Habin Lee, Hanseup Kim, Sung Joo Park, John W. Shepherdson", "journals/ijiids/AhnLKPS10", "Journal Articles"
"10.1016/j.mcm.2009.11.007", "A event-based change detection method of cadastral database incremental updating.", "Math. Comput. Model.", "2010", "Yating Fan, Jianyu Yang 0005, Chao Zhang 0081, Dehai Zhu", "journals/mcm/FanYZZ10", "Journal Articles"
"10.1007/978-3-642-16327-2_22", "Detecting Temporal Pattern and Cluster Changes in Social Networks: A Study Focusing UK Cattle Movement Database.", "IIP", "2010", "Puteri Nor Ellyza binti Nohuddin, Frans Coenen, Rob M. Christley, Christian Setzkorn", "conf/ifip12/NohuddinCCS10", "Conference and Workshop Papers"
"10.1109/igarss.2010.5649669", "Logistic regression for detecting changes between databases and remote sensing images.", "IGARSS", "2010", "Marie Chabert, Jean-Yves Tourneret, Vincent Poulain, Jordi Inglada", "conf/igarss/ChabertTPI10", "Conference and Workshop Papers"
"10.1109/services.2010.59", "True Real-Time Change Data Capture with Web Service Database Encapsulation.", "SERVICES", "2010", "Mitchell John Eccles, David J. Evans 0002, Anthony J. Beaumont", "conf/services/EcclesEB10", "Conference and Workshop Papers"
"10.1093/database/baz022", "AYbRAH: a curated ortholog database for yeasts and fungi spanning 600 million years of evolution.", "Database J. Biol. Databases Curation", "2019", "Kevin Correia, Shi M. Yu, Radhakrishnan Mahadevan", "journals/biodb/CorreiaYM19", "Journal Articles"
"10.1093/nar/gkw935", "PIECE 2.0: an update for the plant gene structure comparison and evolution database.", "Nucleic Acids Res.", "2017", "Yi Wang 0052, Ling Xu, Roger Thilmony, Frank M. You, Yong Qiang Gu, Devin Coleman-Derr", "journals/nar/WangXTYGC17", "Journal Articles"
"10.1093/nar/gkv1137", "GEneSTATION 1.0: a synthetic resource of diverse evolutionary and functional genomic data for studying the evolution of pregnancy-associated tissues and phenotypes.", "Nucleic Acids Res.", "2016", "Mara Kim, Brian A. Cooper, Rohit Venkat, Julie B. Phillips, Haley R. Eidem, Jibril Hirbo, Sashank Nutakki, Scott M. Williams, Louis J. Muglia, J. Anthony Capra, Kenneth Petren, Patrick Abbot, Antonis Rokas, Kriston L. McGary", "journals/nar/KimCVPEHNWMCPAR16", "Journal Articles"
"10.1504/ijiids.2019.102331", "A novel particle swarms with mixed cooperative co-evolution for large scale global optimisation.", "Int. J. Intell. Inf. Database Syst.", "2019", "Yufeng Wang 0003, Wenyong Dong, Chunyu Xu", "journals/ijiids/WangDX19", "Journal Articles"
"10.1093/nar/gkx1002", "PLAZA 4.0: an integrative resource for functional, evolutionary and comparative plant genomics.", "Nucleic Acids Res.", "2018", "Michiel Van Bel, Tim Diels, Emmelien Vancaester, Lukasz Kreft, Alexander Botzki, Yves Van de Peer, Frederik Coppens, Klaas Vandepoele", "journals/nar/BelDVKBPCV18", "Journal Articles"
"10.1145/3035918.3064046", "Living in Parallel Realities: Co-Existing Schema Versions with a Bidirectional Database Evolution Language.", "SIGMOD Conference", "2017", "Kai Herrmann 0002, Hannes Voigt, Andreas Behrend, Jonas Rausch, Wolfgang Lehner", "conf/sigmod/HerrmannVBRL17", "Conference and Workshop Papers"
"10.1109/time.2015.24", "The Price of Evolution in Temporal Databases.", "TIME", "2015", "Carlo Combi, Romeo Rizzi, Pietro Sala", "conf/time/CombiRS15", "Conference and Workshop Papers"
"10.1093/nar/gks1201", "RegulonDB v8.0: omics data sets, evolutionary conservation, regulatory phrases, cross-validated gold standards and more.", "Nucleic Acids Res.", "2013", "Heladia Salgado, Martín Peralta-Gil, Socorro Gama-Castro, Alberto Santos-Zavaleta, Luis Muñiz-Rascado, Jair S. García-Sotelo, Verena Weiss, Hilda Solano-Lira, Irma Martínez-Flores, Alejandra Medina-Rivera, Gerardo Salgado-Osorio, Shirley Alquicira-Hernández, Kevin Alquicira-Hernández, Alejandra López-Fuentes, Liliana Porrón-Sotelo, Araceli M. Huerta, César Bonavides-Martínez, Yalbi Itzel Balderas-Martínez, Lucia Pannier, Maricela Olvera, Aurora Labastida, Verónica Jiménez-Jacinto, Leticia Vega-Alvarado, Victor del Moral-Chávez, Alfredo Hernández-Alvarez, Enrique Morett, Julio Collado-Vides", "journals/nar/SalgadoPGSMGWSMMSAALPHBBPOLJVMHMC13", "Journal Articles"
"10.1093/comjnl/bxp130", "An Evolutionary Genetic Algorithm for Optimization of Distributed Database Queries.", "Comput. J.", "2011", "Ender Sevinç, Ahmet Cosar", "journals/cj/SevincC11", "Journal Articles"
"10.1504/ijiids.2011.043126", "Multi-swarm co-evolutionary paradigm for dynamic multi-objective optimisation problems.", "Int. J. Intell. Inf. Database Syst.", "2011", "Chengyu Hu 0002, Qingzhong Liang, Yuanyuan Fan, Guangming Dai", "journals/ijiids/HuLFD11", "Journal Articles"
"10.1007/978-3-642-16373-9_11", "Automated Co-evolution of Conceptual Models, Physical Databases, and Mappings.", "ER", "2010", "James F. Terwilliger, Philip A. Bernstein, Adi Unnithan", "conf/er/TerwilligerBU10", "Conference and Workshop Papers"
"10.1093/database/bay148", "RRMdb - an evolutionary-oriented database of RNA recognition motif sequences.", "Database J. Biol. Databases Curation", "2019", "Martyna Nowacka, Pietro Boccaletto, Elzbieta Jankowska, Tomasz Jarzynka, Janusz M. Bujnicki, Stanislaw Dunin-Horkawicz", "journals/biodb/NowackaBJJBD19", "Journal Articles"
"10.1093/database/baq011", "PROFESS: a PROtein Function, Evolution, Structure and Sequence database.", "Database J. Biol. Databases Curation", "2010", "Thomas Triplet, Matthew D. Shortridge, Mark A. Griep, Jaime L. Stark, Robert Powers, Peter Z. Revesz", "journals/biodb/TripletSGSPR10", "Journal Articles"
"10.1093/nar/gkaa918", "MolluscDB: an integrated functional and evolutionary genomics database for the hyper-diverse animal phylum Mollusca.", "Nucleic Acids Res.", "2021", "Fuyun Liu, Yuli Li, Hongwei Yu, Lingling Zhang, Jingjie Hu, Zhenmin Bao, Shi Wang 0004", "journals/nar/LiuLYZHBW21", "Journal Articles"
"10.1093/nar/gkaa1166", "MolluscDB: an integrated functional and evolutionary genomics database for the hyper-diverse animal phylum Mollusca (Corrigendum).", "Nucleic Acids Res.", "2021", "Fuyun Liu, Yuli Li, Hongwei Yu, Lingling Zhang, Jingjie Hu, Zhenmin Bao, Shi Wang 0004", "journals/nar/LiuLYZHBW21a", "Journal Articles"
"10.1093/database/baaa034", "A strategy for large-scale comparison of evolutionary- and reaction-based classifications of enzyme function.", "Database J. Biol. Databases Curation", "2020", "Gemma L. Holliday, Shoshana D. Brown, David Mischel, Benjamin J. Polacco, Patricia C. Babbitt", "journals/biodb/HollidayBMPB20", "Journal Articles"
"10.1093/database/baz098", "Progress in the study of genome size evolution in Asteraceae: analysis of the last update.", "Database J. Biol. Databases Curation", "2019", "Daniel Vitales, Pol Fernández, Teresa Garnatje, Sònia Garcia", "journals/biodb/VitalesFGG19", "Journal Articles"
"10.1093/nar/gky1155", "COXPRESdb v7: a gene coexpression database for 11 animal species supported by 23 coexpression platforms for technical evaluation and evolutionary inference.", "Nucleic Acids Res.", "2019", "Takeshi Obayashi, Yuki Kagaya, Yuichi Aoki, Shu Tadaka, Kengo Kinoshita", "journals/nar/ObayashiKATK19", "Journal Articles"
"10.1093/nar/gky983", "ALEdb 1.0: a database of mutations from adaptive laboratory evolution experimentation.", "Nucleic Acids Res.", "2019", "Patrick V. Phaneuf, Dennis Gosting, Bernhard O. Palsson, Adam M. Feist", "journals/nar/PhaneufGPF19", "Journal Articles"
"10.1093/nar/gkx1019", "The OMA orthology database in 2018: retrieving evolutionary relationships among all domains of life through richer web and programmatic interfaces.", "Nucleic Acids Res.", "2018", "Adrian M. Altenhoff, Natasha M. Glover, Clément-Marie Train, Klara Kaleb, Alex Warwick Vesztrocy, David Dylus, Tarcisio M. Farias, Karina Zile, Charles Stevenson, Jiao Long, Henning Redestig, Gaston H. Gonnet, Christophe Dessimoz", "journals/nar/AltenhoffGTKVDF18", "Journal Articles"
"10.1093/nar/gkx1108", "ANISEED 2017: extending the integrated ascidian database to the exploration and evolutionary comparison of genome-scale datasets.", "Nucleic Acids Res.", "2018", "Matija Brozovic, Christelle Dantec, Justine Dardaillon, Delphine Dauga, Emmanuel Faure, Mathieu Gineste, Alexandra Louis, Magali Naville, Kazuhiro R. Nitta, Jacques Piette, Wendy Reeves, Céline Scornavacca, Paul Simion, Renaud Vincentelli, Maelle Bellec, Sameh Ben Aicha, Marie Fagotto, Marion Guéroult-Bellone, Maximilian Haeussler, Edwin Jacox, Elijah K. Lowe, Mickaël Mendez, Alexis Roberge, Alberto Stolfi, Rui Yokomori, C. Titus Brown, Christian Cambillau, Lionel A. Christiaen, Frédéric Delsuc, Emmanuel J. P. Douzery, Rémi Dumollard, Takehiro Kusakabe, Kenta Nakai, Hiroki Nishida, Yutaka Satou, Billie J. Swalla, Michael Veeman, Jean-Nicolas Volff, Patrick Lemaire", "journals/nar/BrozovicDDDFGLN18", "Journal Articles"
"10.1093/nar/gkw934", "ATGC database and ATGC-COGs: an updated resource for micro- and macro-evolutionary studies of prokaryotic genomes and protein family annotation.", "Nucleic Acids Res.", "2017", "David M. Kristensen, Yuri I. Wolf, Eugene V. Koonin", "journals/nar/KristensenWK17", "Journal Articles"
"10.1093/nar/gkw935", "PIECE 2.0: an update for the plant gene structure comparison and evolution database.", "Nucleic Acids Res.", "2017", "Yi Wang 0052, Ling Xu, Roger Thilmony, Frank M. You, Yong Qiang Gu, Devin Coleman-Derr", "journals/nar/WangXTYGC17", "Journal Articles"
"10.1093/nar/gkv1137", "GEneSTATION 1.0: a synthetic resource of diverse evolutionary and functional genomic data for studying the evolution of pregnancy-associated tissues and phenotypes.", "Nucleic Acids Res.", "2016", "Mara Kim, Brian A. Cooper, Rohit Venkat, Julie B. Phillips, Haley R. Eidem, Jibril Hirbo, Sashank Nutakki, Scott M. Williams, Louis J. Muglia, J. Anthony Capra, Kenneth Petren, Patrick Abbot, Antonis Rokas, Kriston L. McGary", "journals/nar/KimCVPEHNWMCPAR16", "Journal Articles"
"10.1093/nar/gkv1279", "UET: a database of evolutionarily-predicted functional determinants of protein sequences that cluster as functional sites in protein structures.", "Nucleic Acids Res.", "2016", "Rhonald C. Lua, Stephen J. Wilson, Daniel M. Konecki, Angela D. Wilkins, Eric Venner, Daniel H. Morgan, Olivier Lichtarge", "journals/nar/LuaWKWVML16", "Journal Articles"
"10.1093/database/bau037", "dbCRY: a Web-based comparative and evolutionary genomics platform for blue-light receptors.", "Database J. Biol. Databases Curation", "2014", "Yongmin Kim, Jaeyoung Choi, Hyeyoung Lee, Gir-Won Lee, Yong-Hwan Lee, Doil Choi", "journals/biodb/KimCLLLC14", "Journal Articles"
"10.1093/nar/gks1083", "PeroxiBase: a database for large-scale evolutionary analysis of peroxidases.", "Nucleic Acids Res.", "2013", "Nizar Fawal, Qiang Li, Bruno Savelli, Marie Brette, Gisele Passaia, Maxime Fabre, Catherine Mathé, Christophe Dunand", "journals/nar/FawalLSBPFMD13", "Journal Articles"
"10.1093/nar/gks1225", "The Rice Genome Knowledgebase (RGKbase): an annotation database for rice comparative genomics and evolutionary biology.", "Nucleic Acids Res.", "2013", "Dapeng Wang, Yan Xia, Xinna Li, Lixia Hou, Jun Yu 0004", "journals/nar/WangXLHY13", "Journal Articles"
"10.1093/nar/gks1109", "PIECE: a database for plant gene structure comparison and evolution.", "Nucleic Acids Res.", "2013", "Yi Wang 0052, Frank M. You, Gerard R. Lazo, Ming-Cheng Luo, Roger Thilmony, Sean Gordon, Shahryar F. Kianian, Yong Qiang Gu", "journals/nar/WangYLLTGKG13", "Journal Articles"
"10.1093/nar/gkr845", "InterEvol database: exploring the structure and evolution of protein complex interfaces.", "Nucleic Acids Res.", "2012", "Guilhem Faure, Jessica Andreani, Raphaël Guérois", "journals/nar/FaureAG12", "Journal Articles"
"10.1093/nar/gkr1144", "MitoZoa 2.0: a database resource and search tools for comparative and evolutionary analyses of mitochondrial genomes in Metazoa.", "Nucleic Acids Res.", "2012", "Paolo D&apos;Onorio De Meo, Mattia D&apos;Antonio, Francesca Griggio, Renato Lupi, Massimiliano Borsani, Giulio Pavesi, Tiziana Castrignanò, Graziano Pesole, Carmela Gissi", "journals/nar/MeoDGLBPCPG12", "Journal Articles"
"10.1093/database/bar019", "Automatic annotation of experimentally derived, evolutionarily conserved post-translational modifications onto multiple genomes.", "Database J. Biol. Databases Curation", "2011", "Viswanadham Sridhara, Aron Marchler-Bauer, Stephen H. Bryant, Lewis Y. Geer", "journals/biodb/SridharaMBG11", "Journal Articles"
"10.1093/nar/gkq1013", "PhEVER: a database for the global exploration of virus-host evolutionary relationships.", "Nucleic Acids Res.", "2011", "Leonor Palmeira, Simon Penel, Vincent Lotteau, Chantal Rabourdin-Combe, Christian Gautier", "journals/nar/PalmeiraPLRG11", "Journal Articles"
"10.5753/sbbd.2024.240840", "Statistical Validation of Column Matching in the Database Schema Evolution of the Brazilian Public School Census.", "SBBD", "2024", "Muriki G. Yamanaka, Diogo Henrique de Almeida, Paulo Ricardo Lisboa de Almeida, Simone Dominico, Letícia M. Peres, Marcos Sfair Sunyé, Eduardo C. de Almeida", "conf/sbbd/YamanakaAADPSA24", "Conference and Workshop Papers"
"10.48550/arxiv.2407.05096", "Database Technology Evolution III: Knowledge Graphs and Linked Data.", "CoRR", "2024", "Malcolm K. Crowe, Fritz Laux", "journals/corr/abs-2407-05096", "Informal and Other Publications"
